Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Zevenkamp,Beukeboom Feline,5575304,21,Nederland,Vrouw,1600,Meerkampers,19,3,17,176,68,"[('Vijfkamp Vrouwen - 100 meter horden', '21.30 s', '603', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.51 m', '334', 10), ('Vijfkamp Vrouwen - Kogelstoten', '7.09 m', '417', 10), ('Vijfkamp Vrouwen - Verspringen', '2.22 m', '426', 10), ('Vijfkamp Vrouwen - 800 meter', '2:44.99', '571', 10), ('Zevenkamp - 100 meter horden', '20.83 s', '667', 10), ('Zevenkamp - Hoogspringen', '0.53 m', '347', 10), ('Zevenkamp - Kogelstoten', '7.14 m', '420', 10), ('Zevenkamp - 200 meter', '29.11 s', '547', 10), ('Zevenkamp - Verspringen', '2.27 m', '436', 10), ('Zevenkamp - Speerwerpen', '25.12 m', '530', 10), ('Zevenkamp - 800 meter', '2:41.54', '632', 10), ('Vijfkamp Vrouwen', '2351 p', '470', 10), ('Zevenkamp', '3579 p', '511', 10)]",False,20,5,0,5,2,2,8,8,7
Onbekend,Beukeboom Joanna,5577258,17,Nederland,Vrouw,1360,Snelwandelaars,20,1,15,175,75,"[('10 km snelwandelen', '1h:06:01.27', '702', 10), ('20 km snelwandelen', '2h:15:07.88', '634', 10), ('50 km snelwandelen', '5h:31:44.37', '604', 10)]",False,12,2,10,2,9,1,3,7,6
10 km snelwandelen,Bezjak Ines,5214936,28,Slovenija,Vrouw,17880,Snelwandelaars,19,8,16,181,62,"[('10 km snelwandelen', '58:03.51', '1012', 10), ('20 km snelwandelen', '1h:59:08.67', '946', 10), ('50 km snelwandelen', '4h:46:41.52', '966', 10)]",False,19,3,17,6,6,2,0,11,12
800 meter,Beznosková Alice,5051678,31,Česká republika,Vrouw,14680,Middenafstandslopers,20,10,18,160,59,"[('800 meter', '2:25.85', '871', 10), ('1.500 meter', '4:47.53', '902', 10), ('3.000 meter steeplechase', '15:34.12', '912', 10)]",False,16,0,13,11,0,1,0,13,15
5.000 meter,Bezoya Aritz,5084744,36,España,Man,11680,Langeafstandslopers,15,15,18,176,60,"[('5.000 meter', '15:33.73', '874', 10), ('10.000 meter', '36:53.62', '807', 10), ('Marathon', '2h:30:13.19', '861', 10)]",False,13,0,14,5,0,0,0,12,10
Onbekend,Bezzina Stephen,5664380,24,Malta,Man,920,Zonder specialiteit,12,1,14,168,70,[],False,13,2,1,2,10,3,2,0,0
Onbekend,Bianculli Ida,5626124,17,Italia,Vrouw,620,Meerkampers,18,1,15,163,65,"[('Vijfkamp Vrouwen - 100 meter horden', '21.63 s', '558', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.58 m', '379', 10), ('Vijfkamp Vrouwen - Kogelstoten', '3.74 m', '220', 10), ('Vijfkamp Vrouwen - Verspringen', '2.34 m', '450', 10), ('Vijfkamp Vrouwen - 800 meter', '2:45.25', '566', 10), ('Zevenkamp - 100 meter horden', '21.64 s', '557', 10), ('Zevenkamp - Hoogspringen', '0.56 m', '366', 10), ('Zevenkamp - Kogelstoten', '3.68 m', '216', 10), ('Zevenkamp - 200 meter', '30.85 s', '371', 10), ('Zevenkamp - Verspringen', '2.28 m', '438', 10), ('Zevenkamp - Speerwerpen', '15.37 m', '324', 10), ('Zevenkamp - 800 meter', '2:45.67', '559', 10), ('Vijfkamp Vrouwen', '2173 p', '435', 10), ('Zevenkamp', '2831 p', '404', 10)]",False,8,1,5,4,1,6,5,7,8
Onbekend,Bican Ludolf,5665300,19,Österreich,Man,100,Zonder specialiteit,12,1,14,175,72,[],False,8,2,4,3,6,5,2,0,0
Onbekend,Bickelmann Natascha,5666227,17,Deutschland,Vrouw,720,Snelwandelaars,12,1,15,173,67,[],False,8,3,8,2,6,2,3,8,3
Onbekend,Bielsa Angela,5599135,17,Argentina,Vrouw,1480,Werpers,13,1,15,183,84,"[('Kogelstoten', '8.22 m', '79', 10), ('Discuswerpen', '30.21 m', '133', 10), ('Kogelslingeren', '27.15 m', '115', 10), ('Speerwerpen', '26.73 m', '196', 10)]",False,6,5,2,2,2,4,10,8,8
400 meter horden,Bielsa Gerardo,5595863,18,Argentina,Man,1830,Sprinters,20,2,19,179,82,"[('100 meter', '13.35 s', '709', 10), ('200 meter', '26.64 s', '751', 10), ('400 meter', '59.31 s', '789', 10), ('110 meter horden', '19.91 s', '784', 10), ('400 meter horden', '1:06.98', '878', 10)]",False,11,3,1,11,5,3,2,8,8
Onbekend,Bieńkowski Ernest,5664720,16,Polska,Man,640,Langeafstandslopers,13,1,15,180,81,"[('5.000 meter', '18:37.77', '402', 10), ('10.000 meter', '43:30.72', '366', 10), ('Marathon', '2h:57:04.92', '431', 10)]",False,18,2,5,1,1,2,1,5,5
Onbekend,Biernacka Anastazja,5666767,17,Polska,Vrouw,350,Zonder specialiteit,18,1,15,158,55,[],False,12,2,1,6,1,8,5,0,0
Marathon,Biffi Gigi,4870267,36,Italia,Man,26980,Langeafstandslopers,20,12,16,186,47,"[('5.000 meter', '15:24.26', '898', 10), ('10.000 meter', '35:52.94', '875', 10), ('Marathon', '2h:24:03.80', '960', 10)]",False,18,0,18,15,0,0,0,8,9
Onbekend,Bigard Nathalie,5664324,24,Lëtzebuerg,Vrouw,770,Zonder specialiteit,13,1,14,178,70,[],False,9,2,7,2,1,1,10,0,0
Onbekend,Bilbao Jaume,5659712,17,España,Man,790,Werpers,13,1,14,175,74,"[('Kogelstoten', '5.60 m', '0', 10), ('Discuswerpen', '23.13 m', '0', 10), ('Kogelslingeren', '22.74 m', '0', 10), ('Speerwerpen', '24.57 m', '0', 10)]",False,8,3,7,3,3,3,10,4,3
Verspringen,Bildub Andrij,4948186,34,Ukrajina,Man,6450,Springers,20,12,17,186,82,"[('Hoogspringen', '1.41 m', '534', 10), ('Polsstokhoogspringen', '3.58 m', '457', 10), ('Verspringen', '4.92 m', '487', 10), ('Hinkstapspringen', '9.83 m', '458', 10)]",False,17,0,0,1,8,13,0,9,9
Onbekend,Bilevičiūtė Elena,5574731,17,Lietuva,Vrouw,870,Middenafstandslopers,16,1,16,188,93,"[('800 meter', '2:45.52', '548', 10), ('1.500 meter', '5:31.25', '542', 10), ('3.000 meter steeplechase', '17:15.25', '657', 10)]",False,7,2,10,1,7,2,3,4,5
10.000 meter,Billones Dakila,4833343,38,Pilipinas,Man,5210,Langeafstandslopers,11,15,14,163,59,"[('5.000 meter', '17:20.19', '601', 10), ('10.000 meter', '39:01.23', '665', 10), ('Marathon', '2h:41:24.95', '682', 10)]",False,16,0,8,4,0,0,0,7,10
Onbekend,bin Ibrahim Dewi,5666204,23,Malaysia,Vrouw,750,Zonder specialiteit,12,1,15,179,70,[],False,7,0,1,10,3,2,3,0,0
Onbekend,Bin Sharuddin Chef,5666276,22,Malaysia,Man,940,Zonder specialiteit,17,1,15,186,89,[],False,14,3,3,2,3,3,10,0,0
Onbekend,Binner Fred,5664582,16,Deutschland,Man,480,Zonder specialiteit,20,1,15,165,69,[],False,17,2,5,0,1,3,3,0,0
Onbekend,Binner Willy,5662948,14,Deutschland,Man,620,Langeafstandslopers,12,1,14,176,78,[],False,13,3,6,3,3,8,1,6,7
Onbekend,Bird Andrew,5648161,17,Canada,Man,940,Langeafstandslopers,20,1,16,172,76,"[('5.000 meter', '17:59.98', '499', 10), ('10.000 meter', '41:39.29', '489', 10), ('Marathon', '2h:49:35.20', '551', 10)]",False,16,3,7,2,1,2,1,9,5
Onbekend,Birkett John,5666527,17,Barbados,Man,990,Zonder specialiteit,13,1,15,180,82,[],False,11,1,2,5,10,3,3,0,0
Onbekend,Bisaku Valerija,5664261,17,Hrvatska,Vrouw,580,Zonder specialiteit,17,1,14,172,67,[],False,16,4,2,8,1,3,3,0,0
800 meter,Bishop Alicia,5566862,23,Great Britain,Vrouw,2780,Middenafstandslopers,20,2,15,176,69,"[('800 meter', '2:33.82', '740', 10), ('1.500 meter', '5:18.20', '650', 10), ('3.000 meter steeplechase', '17:03.36', '687', 10)]",False,12,3,7,10,3,2,2,4,11
Onbekend,Bishop Zandra,5665409,23,New Zealand,Vrouw,1300,Zonder specialiteit,20,1,14,161,54,[],False,16,0,3,2,9,2,9,0,0
Onbekend,Bisognani Furio,5470861,19,Italia,Man,2000,Werpers,20,3,18,184,96,"[('Kogelstoten', '12.13 m', '342', 10), ('Discuswerpen', '40.43 m', '359', 10), ('Kogelslingeren', '41.01 m', '323', 10), ('Speerwerpen', '45.44 m', '424', 10)]",False,10,10,1,3,4,3,11,7,7
Onbekend,Bisson Albin,5664252,15,France,Man,770,Meerkampers,18,1,14,175,70,[],False,15,0,2,8,1,7,7,4,5
Onbekend,Biswas Bhumralkar,5664355,20,India,Vrouw,220,Zonder specialiteit,13,1,14,177,65,[],False,6,1,2,1,8,0,2,0,0
Onbekend,Bivar Assunção,5550643,17,Portugal,Vrouw,940,Sprinters,20,2,15,176,85,"[('100 meter', '14.64 s', '686', 10), ('200 meter', '29.76 s', '599', 10), ('400 meter', '1:07.42', '671', 10), ('100 meter horden', '20.86 s', '699', 10), ('400 meter horden', '1:17.05', '742', 10)]",False,6,2,0,10,7,3,3,4,4
Onbekend,Björgvinsdóttir Hugljúf,5579764,17,Ísland,Vrouw,1640,Meerkampers,17,1,17,182,81,"[('Vijfkamp Vrouwen - 100 meter horden', '20.37 s', '730', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.63 m', '412', 10), ('Vijfkamp Vrouwen - Kogelstoten', '3.98 m', '234', 10), ('Vijfkamp Vrouwen - Verspringen', '2.81 m', '540', 10), ('Vijfkamp Vrouwen - 800 meter', '2:41.65', '630', 10), ('Zevenkamp - 100 meter horden', '20.38 s', '728', 10), ('Zevenkamp - Hoogspringen', '0.63 m', '412', 10), ('Zevenkamp - Kogelstoten', '3.99 m', '234', 10), ('Zevenkamp - 200 meter', '29.21 s', '537', 10), ('Zevenkamp - Verspringen', '2.75 m', '528', 10), ('Zevenkamp - Speerwerpen', '20.19 m', '426', 10), ('Zevenkamp - 800 meter', '2:39.97', '660', 10), ('Vijfkamp Vrouwen', '2546 p', '509', 10), ('Zevenkamp', '3525 p', '504', 10)]",False,6,2,0,11,7,1,1,5,8
Onbekend,Björk Gustaf,5573961,18,Sverige,Man,1420,Meerkampers,20,2,13,174,75,"[('Vijfkamp Mannen - Verspringen', '2.38 m', '372', 10), ('Vijfkamp Mannen - Speerwerpen', '20.41 m', '328', 10), ('Vijfkamp Mannen - 200 meter', '28.45 s', '498', 10), ('Vijfkamp Mannen - Discuswerpen', '18.41 m', '310', 10), ('Vijfkamp Mannen - 1500 meter', '4:59.79', '481', 10), ('Tienkamp - 100 meter', '14.20 s', '469', 10), ('Tienkamp - Verspringen', '2.41 m', '376', 10), ('Tienkamp - Kogelstoten', '4.55 m', '257', 10), ('Tienkamp - Hoogspringen', '0.54 m', '321', 10), ('Tienkamp - 400 meter', '1:02.70', '565', 10), ('Tienkamp - 110 meter horden', '21.46 s', '473', 10), ('Tienkamp - Discuswerpen', '18.14 m', '306', 10), ('Tienkamp - Polsstokhoogspringen', '1.66 m', '350', 10), ('Tienkamp - Speerwerpen', '20.80 m', '334', 10), ('Tienkamp - 1500 meter', '4:55.91', '520', 10), ('Vijfkamp Mannen', '1989 p', '398', 10), ('Tienkamp', '3971 p', '397', 10)]",False,19,4,4,1,2,2,2,8,8
Onbekend,Blacklaw Bethany,5664708,14,Great Britain,Vrouw,110,Zonder specialiteit,14,1,15,149,45,[],False,9,3,1,1,6,0,3,0,0
Onbekend,Blake Caitlin,5653021,16,United States,Vrouw,830,Zonder specialiteit,15,1,14,175,75,[],False,7,1,2,3,2,2,10,0,0
Onbekend,Blanc Laurie,5539821,17,France,Vrouw,1020,Sprinters,20,3,14,180,88,"[('100 meter', '15.04 s', '615', 10), ('200 meter', '29.87 s', '589', 10), ('400 meter', '1:09.18', '604', 10), ('100 meter horden', '21.56 s', '613', 10), ('400 meter horden', '1:18.79', '685', 10)]",False,13,10,2,3,3,1,0,6,6
Onbekend,Blandin Wilfried,5565743,17,France,Man,1250,Meerkampers,20,3,19,180,87,"[('Vijfkamp Mannen - Verspringen', '3.19 m', '498', 10), ('Vijfkamp Mannen - Speerwerpen', '25.64 m', '412', 10), ('Vijfkamp Mannen - 200 meter', '27.03 s', '648', 10), ('Vijfkamp Mannen - Discuswerpen', '20.28 m', '342', 10), ('Vijfkamp Mannen - 1500 meter', '4:54.22', '537', 10), ('Tienkamp - 100 meter', '13.64 s', '588', 10), ('Tienkamp - Verspringen', '3.18 m', '497', 10), ('Tienkamp - Kogelstoten', '5.41 m', '306', 10), ('Tienkamp - Hoogspringen', '0.64 m', '380', 10), ('Tienkamp - 400 meter', '59.70 s', '705', 10), ('Tienkamp - 110 meter horden', '20.55 s', '601', 10), ('Tienkamp - Discuswerpen', '20.31 m', '342', 10), ('Tienkamp - Polsstokhoogspringen', '1.74 m', '367', 10), ('Tienkamp - Speerwerpen', '26.06 m', '418', 10), ('Tienkamp - 1500 meter', '4:54.62', '533', 10), ('Vijfkamp Mannen', '2437 p', '487', 10), ('Tienkamp', '4737 p', '474', 10)]",False,7,3,0,10,1,2,2,8,7
Onbekend,Blasco Arkaitz,5624094,24,España,Man,1220,Snelwandelaars,15,1,18,177,85,"[('10 km snelwandelen', '1h:01:55.66', '631', 10), ('20 km snelwandelen', '2h:01:27.37', '618', 10), ('50 km snelwandelen', '5h:10:11.43', '560', 10)]",False,15,3,8,4,4,1,2,9,4
Onbekend,Blasco Miriam,5642967,17,España,Vrouw,80,Zonder specialiteit,15,1,15,164,62,[],False,7,1,1,6,3,2,2,0,0
Verspringen,Blocona Aníbal,5487650,25,España,Man,3490,Springers,20,3,15,178,81,"[('Hoogspringen', '1.08 m', '274', 10), ('Polsstokhoogspringen', '3.08 m', '312', 10), ('Verspringen', '4.33 m', '359', 10), ('Hinkstapspringen', '8.00 m', '265', 10)]",False,13,2,1,3,7,12,1,11,6
Tienkamp,Boccia Guido,5270751,25,Italia,Man,1870,Meerkampers,20,5,14,187,84,"[('Vijfkamp Mannen - Verspringen', '3.81 m', '595', 10), ('Vijfkamp Mannen - Speerwerpen', '25.14 m', '404', 10), ('Vijfkamp Mannen - 200 meter', '28.26 s', '518', 10), ('Vijfkamp Mannen - Discuswerpen', '19.49 m', '328', 10), ('Vijfkamp Mannen - 1500 meter', '4:53.66', '543', 10), ('Tienkamp - 100 meter', '13.83 s', '548', 10), ('Tienkamp - Verspringen', '3.73 m', '583', 10), ('Tienkamp - Kogelstoten', '5.16 m', '292', 10), ('Tienkamp - Hoogspringen', '1.02 m', '607', 10), ('Tienkamp - 400 meter', '1:01.30', '630', 10), ('Tienkamp - 110 meter horden', '20.45 s', '616', 10), ('Tienkamp - Discuswerpen', '19.31 m', '325', 10), ('Tienkamp - Polsstokhoogspringen', '2.56 m', '540', 10), ('Tienkamp - Speerwerpen', '25.19 m', '404', 10), ('Tienkamp - 1500 meter', '4:47.77', '602', 10), ('Vijfkamp Mannen', '2388 p', '478', 10), ('Tienkamp', '5147 p', '515', 10)]",False,13,2,4,4,4,9,3,8,10
Onbekend,Boccia Luca,5665975,15,Italia,Man,320,Zonder specialiteit,18,1,15,185,85,[],False,15,2,7,1,3,2,3,0,0
Onbekend,Bochinsky Cosmin,5666243,21,România,Man,410,Zonder specialiteit,19,1,15,189,82,[],False,17,3,4,3,2,1,3,0,0
Onbekend,Bockel Charles,5666154,23,Lëtzebuerg,Man,440,Zonder specialiteit,17,1,15,177,76,[],False,17,2,2,1,1,4,2,0,0
20 km snelwandelen,Bocquet Abdel,4933019,35,France,Man,33830,Snelwandelaars,17,13,15,176,63,"[('10 km snelwandelen', '52:02.60', '1052', 10), ('20 km snelwandelen', '1h:38:33.26', '1118', 10), ('50 km snelwandelen', '4h:21:37.50', '984', 10)]",False,20,0,18,0,5,0,0,15,15
Onbekend,Boczar Paraskoviia,5665096,24,Ukrajina,Vrouw,460,Zonder specialiteit,13,1,14,192,83,[],False,8,2,2,2,5,9,3,0,0
Onbekend,Boer Roan,5664067,17,Nederland,Man,160,Zonder specialiteit,15,1,15,178,70,[],False,12,3,2,2,3,1,6,0,0
Onbekend,Boerkamps Sjaak,5570615,17,Nederland,Man,2540,Langeafstandslopers,18,2,15,171,78,"[('5.000 meter', '17:27.16', '583', 10), ('10.000 meter', '40:08.79', '590', 10), ('Marathon', '2h:42:17.00', '668', 10)]",False,11,4,10,4,4,1,8,9,10
Onbekend,Boerzhijin Zixiang,5666597,21,China,Man,750,Zonder specialiteit,12,1,15,181,76,[],False,9,1,2,3,3,10,3,0,0
Onbekend,Boesch Chantal,5657415,25,Switzerland,Vrouw,1480,Springers,20,1,14,184,83,"[('Hoogspringen', '0.91 m', '208', 10), ('Polsstokhoogspringen', '2.03 m', '193', 10), ('Verspringen', '2.89 m', '191', 10), ('Hinkstapspringen', '5.76 m', '192', 10)]",False,12,1,0,2,7,10,1,9,5
Onbekend,Boevink Ivette,5664070,14,Nederland,Vrouw,570,Zonder specialiteit,12,1,15,165,59,[],False,9,2,2,3,9,3,3,0,0
Onbekend,Bogdański Paweł,5590265,17,Polska,Man,760,Werpers,18,1,15,193,99,"[('Kogelstoten', '8.29 m', '51', 10), ('Discuswerpen', '26.68 m', '40', 10), ('Kogelslingeren', '27.47 m', '26', 10), ('Speerwerpen', '29.85 m', '81', 10)]",False,7,9,3,3,4,6,3,4,7
Onbekend,Bogen Johann,5666180,15,Österreich,Man,730,Zonder specialiteit,19,1,15,178,78,[],False,17,9,3,3,1,1,3,0,0
Onbekend,Bohórquez José Manuel,5666786,17,Venezuela,Man,400,Zonder specialiteit,12,1,15,183,80,[],False,15,6,1,5,7,2,3,0,0
3.000 meter steeplechase,Bojtor Renáta,5362739,23,Magyarország,Vrouw,4230,Middenafstandslopers,20,4,16,182,82,"[('800 meter', '2:30.44', '796', 10), ('1.500 meter', '5:07.34', '739', 10), ('3.000 meter steeplechase', '15:56.70', '855', 10)]",False,18,4,9,13,3,2,3,8,9
Onbekend,Bolborea Ştefăniţă,5556345,17,România,Man,1050,Werpers,20,3,18,184,91,"[('Kogelstoten', '8.71 m', '83', 10), ('Discuswerpen', '29.20 m', '99', 10), ('Kogelslingeren', '29.35 m', '67', 10), ('Speerwerpen', '32.30 m', '135', 10)]",False,11,10,0,2,2,3,2,5,8
Onbekend,Bold Daniel,5268378,25,Australia,Man,2250,Sprinters,20,3,14,192,87,"[('100 meter', '13.43 s', '694', 10), ('200 meter', '26.86 s', '731', 10), ('400 meter', '1:00.32', '747', 10), ('110 meter horden', '20.38 s', '726', 10), ('400 meter horden', '1:10.16', '764', 10)]",False,16,9,2,11,3,1,3,7,7
Onbekend,Bolding Timo,5551549,17,Nederland,Man,900,Langeafstandslopers,20,3,14,178,88,"[('5.000 meter', '17:48.68', '528', 10), ('10.000 meter', '41:23.10', '507', 10), ('Marathon', '2h:50:08.88', '542', 10)]",False,11,3,10,4,0,3,3,5,6
Onbekend,Bolea Borja,5666698,16,España,Man,130,Zonder specialiteit,13,1,15,168,71,[],False,7,3,2,7,0,2,2,0,0
Onbekend,Bolognese Irma,5666034,17,Italia,Vrouw,1060,Meerkampers,11,1,12,168,57,[],False,11,1,4,10,1,1,2,6,5
Onbekend,Bomben Gerry,5581542,17,Italia,Man,1150,Springers,20,1,14,187,98,"[('Hoogspringen', '0.97 m', '188', 10), ('Polsstokhoogspringen', '2.46 m', '133', 10), ('Verspringen', '3.63 m', '207', 10), ('Hinkstapspringen', '6.77 m', '135', 10)]",False,15,1,3,7,7,10,2,5,5
Discuswerpen,Bonassi Tullio,4898975,35,Italia,Man,20510,Werpers,20,12,16,188,76,"[('Kogelstoten', '16.96 m', '709', 10), ('Discuswerpen', '55.21 m', '701', 10), ('Kogelslingeren', '52.79 m', '582', 10), ('Speerwerpen', '56.78 m', '674', 10)]",False,18,16,0,0,0,0,15,13,11
Onbekend,Bonaventura Gino,5665825,16,Italia,Man,160,Zonder specialiteit,16,1,14,166,70,[],False,12,3,3,6,1,3,3,0,0
Onbekend,Bonavia Maryrose,5536609,17,Malta,Vrouw,260,Sprinters,20,3,15,187,94,"[('100 meter', '15.66 s', '506', 10), ('200 meter', '31.34 s', '458', 10), ('400 meter', '1:11.25', '524', 10), ('100 meter horden', '22.05 s', '552', 10), ('400 meter horden', '1:20.38', '633', 10)]",False,6,1,3,1,3,5,1,6,7
Onbekend,Bond Dominique,5665925,16,France,Man,70,Zonder specialiteit,19,1,14,167,72,[],False,6,2,5,2,1,2,2,0,0
Onbekend,Bonmati Gerardo,5544546,17,España,Man,640,Sprinters,20,2,15,176,90,"[('100 meter', '13.62 s', '657', 10), ('200 meter', '27.29 s', '690', 10), ('400 meter', '1:00.27', '749', 10), ('110 meter horden', '20.40 s', '723', 10), ('400 meter horden', '1:09.68', '781', 10)]",False,12,5,3,8,4,3,3,7,6
Onbekend,Bonnet Léna,5483339,20,France,Vrouw,1690,Langeafstandslopers,20,3,15,170,69,"[('5.000 meter', '21:06.41', '504', 10), ('10.000 meter', '46:06.27', '492', 10), ('Marathon', '3h:13:56.06', '530', 10)]",False,20,2,2,8,2,2,2,8,5
Onbekend,Bonnici Elliot,5664207,24,Malta,Man,1340,Zonder specialiteit,17,1,14,179,80,[],False,17,3,10,2,2,2,2,0,0
400 meter,Bonomi Manuela,4924132,34,Italia,Vrouw,10870,Sprinters,16,13,13,176,67,"[('100 meter', '13.67 s', '857', 10), ('200 meter', '27.35 s', '815', 10), ('400 meter', '1:01.82', '887', 10), ('100 meter horden', '19.98 s', '807', 10), ('400 meter horden', '1:12.64', '887', 10)]",False,14,6,0,15,0,1,0,10,10
1.500 meter,Bonsembiante Piera,4968718,35,Italia,Vrouw,7150,Middenafstandslopers,17,10,11,180,69,"[('800 meter', '2:34.92', '722', 10), ('1.500 meter', '5:02.21', '781', 10), ('3.000 meter steeplechase', '16:27.40', '778', 10)]",False,19,0,11,6,0,0,0,11,12
Onbekend,Boonstra Annelies,5665255,17,Nederland,Vrouw,690,Zonder specialiteit,14,1,14,171,69,[],False,17,8,3,1,5,1,4,0,0
Onbekend,Borau Lorién,5665035,16,España,Man,720,Werpers,18,1,14,160,61,"[('Kogelstoten', '4.50 m', '0', 10), ('Discuswerpen', '18.78 m', '0', 10), ('Kogelslingeren', '18.70 m', '0', 10), ('Speerwerpen', '21.62 m', '0', 10)]",False,6,2,1,2,4,3,8,9,4
Discuswerpen,Borderías Herminio,5084963,33,España,Man,37560,Werpers,20,14,16,180,65,"[('Kogelstoten', '18.01 m', '788', 10), ('Discuswerpen', '62.72 m', '875', 10), ('Kogelslingeren', '58.54 m', '708', 10), ('Speerwerpen', '62.24 m', '795', 10)]",False,20,20,0,0,1,0,15,10,10
Onbekend,Bordoni Isabella,5648692,15,Italia,Vrouw,470,Zonder specialiteit,20,1,13,164,61,[],False,10,9,2,3,2,1,2,0,0
Onbekend,Borel Ilyanna,5593555,17,France,Vrouw,1030,Werpers,20,1,15,166,69,"[('Kogelstoten', '6.19 m', '0', 10), ('Discuswerpen', '24.01 m', '0', 10), ('Kogelslingeren', '20.39 m', '0', 10), ('Speerwerpen', '19.91 m', '0', 10)]",False,19,4,3,2,1,4,8,6,6
Onbekend,Borgen Ruth,5639995,17,Norge,Vrouw,1540,Werpers,20,1,17,166,65,"[('Kogelstoten', '6.70 m', '0', 10), ('Discuswerpen', '25.27 m', '17', 10), ('Kogelslingeren', '22.42 m', '0', 10), ('Speerwerpen', '21.60 m', '48', 10)]",False,17,5,1,1,3,1,11,3,3
Onbekend,Borgesano Aurora,5600102,19,Italia,Vrouw,1860,Sprinters,17,1,13,165,63,"[('100 meter', '15.20 s', '587', 10), ('200 meter', '30.05 s', '573', 10), ('400 meter', '1:08.58', '627', 10), ('100 meter horden', '21.52 s', '618', 10), ('400 meter horden', '1:17.65', '723', 10)]",False,16,10,3,3,2,9,1,7,5
Onbekend,Borggreve Eefke,5656330,16,Nederland,Vrouw,660,Werpers,19,1,15,168,68,"[('Kogelstoten', '4.83 m', '0', 10), ('Discuswerpen', '18.43 m', '0', 10), ('Kogelslingeren', '15.21 m', '0', 10), ('Speerwerpen', '15.70 m', '0', 10)]",False,11,5,3,2,0,2,3,8,8
Onbekend,Borggreve Pieter,5663066,17,Nederland,Man,1780,Snelwandelaars,17,1,14,169,68,"[('10 km snelwandelen', '1h:02:55.94', '588', 10), ('20 km snelwandelen', '2h:03:59.09', '563', 10), ('50 km snelwandelen', '5h:17:38.94', '494', 10)]",False,18,2,3,2,9,0,2,9,8
Onbekend,Borgia Ida,5664812,14,Italia,Vrouw,440,Springers,15,1,14,163,54,"[('Hoogspringen', '0.28 m', '0', 10), ('Polsstokhoogspringen', '0.80 m', '0', 10), ('Verspringen', '1.32 m', '0', 10), ('Hinkstapspringen', '2.32 m', '0', 10)]",False,15,1,1,2,1,2,4,7,4
Onbekend,Borimirova Gergana,5666001,18,Bulgaria,Vrouw,780,Zonder specialiteit,16,1,15,169,64,[],False,16,3,4,1,2,9,2,0,0
Onbekend,Borisov Matvey,5664371,22,Belarus,Man,850,Zonder specialiteit,18,1,14,186,87,[],False,18,1,8,3,3,3,2,0,0
Onbekend,Borisova Beatrisa,5666653,22,Rossiya,Vrouw,520,Zonder specialiteit,11,1,15,183,75,[],False,17,5,2,3,3,2,6,0,0
Onbekend,Borja Juana,5666053,19,Perú,Vrouw,280,Zonder specialiteit,14,1,15,168,60,[],False,15,2,4,2,5,1,1,0,0
Onbekend,Borque Mario,5630423,16,España,Man,1440,Springers,15,1,19,179,82,"[('Hoogspringen', '0.95 m', '172', 10), ('Polsstokhoogspringen', '2.44 m', '127', 10), ('Verspringen', '3.99 m', '285', 10), ('Hinkstapspringen', '6.74 m', '132', 10)]",False,10,2,1,6,0,10,0,8,6
Onbekend,Bortnick Osypa,5665006,24,Ukrajina,Vrouw,430,Zonder specialiteit,15,1,14,175,66,[],False,11,3,9,3,3,1,4,0,0
Onbekend,Bosacki Radosław,5624059,17,Polska,Man,1220,Springers,20,1,16,192,97,"[('Hoogspringen', '0.81 m', '62', 10), ('Polsstokhoogspringen', '2.11 m', '31', 10), ('Verspringen', '3.01 m', '73', 10), ('Hinkstapspringen', '5.95 m', '49', 10)]",False,16,0,3,5,10,4,0,4,4
Onbekend,Bosatelli Emma,5653049,17,Italia,Vrouw,800,Meerkampers,15,1,13,164,59,"[('Vijfkamp Vrouwen - 100 meter horden', '21.44 s', '584', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.43 m', '281', 10), ('Vijfkamp Vrouwen - Kogelstoten', '3.32 m', '195', 10), ('Vijfkamp Vrouwen - Verspringen', '2.17 m', '417', 10), ('Vijfkamp Vrouwen - 800 meter', '2:46.71', '540', 10), ('Zevenkamp - 100 meter horden', '21.21 s', '616', 10), ('Zevenkamp - Hoogspringen', '0.42 m', '275', 10), ('Zevenkamp - Kogelstoten', '3.44 m', '202', 10), ('Zevenkamp - 200 meter', '30.10 s', '447', 10), ('Zevenkamp - Verspringen', '2.20 m', '423', 10), ('Zevenkamp - Speerwerpen', '14.77 m', '311', 10), ('Zevenkamp - 800 meter', '2:45.99', '553', 10), ('Vijfkamp Vrouwen', '2017 p', '403', 10), ('Zevenkamp', '2827 p', '404', 10)]",False,11,3,1,10,2,3,3,5,7
