Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Resultaten test,Club,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2
Vijfkamp Mannen,Connelly Robert,5068849,33,Canada,Man,2980,Meerkampers,19,10,16,166,53,"[('Vijfkamp Mannen - Verspringen', '3.50 m', '547', 10), ('Vijfkamp Mannen - Speerwerpen', '33.45 m', '537', 10), ('Vijfkamp Mannen - 200 meter', '25.81 s', '777', 10), ('Vijfkamp Mannen - Discuswerpen', '28.64 m', '483', 10), ('Vijfkamp Mannen - 1500 meter', '4:38.15', '699', 10), ('Tienkamp - 100 meter', '13.38 s', '644', 10), ('Tienkamp - Verspringen', '3.28 m', '513', 10), ('Tienkamp - Kogelstoten', '7.42 m', '420', 10), ('Tienkamp - Hoogspringen', '0.57 m', '339', 10), ('Tienkamp - 400 meter', '58.99 s', '739', 10), ('Tienkamp - 110 meter horden', '20.26 s', '642', 10), ('Tienkamp - Discuswerpen', '28.07 m', '473', 10), ('Tienkamp - Polsstokhoogspringen', '1.89 m', '398', 10), ('Tienkamp - Speerwerpen', '34.01 m', '546', 10), ('Tienkamp - 1500 meter', '4:46.90', '611', 10), ('Vijfkamp Mannen', '3043 p', '609', 10), ('Tienkamp', '5325 p', '533', 10)]",False,15,6,0,11,4,0,6,10,8
110 meter horden,Conner Oscar,5516498,20,United States,Man,1810,Sprinters,20,3,18,172,78,"[('100 meter', '13.08 s', '761', 10), ('200 meter', '26.07 s', '805', 10), ('400 meter', '58.44 s', '826', 10), ('110 meter horden', '19.01 s', '897', 10), ('400 meter horden', '1:07.91', '844', 10)]",False,8,3,3,10,9,2,3,7,8
Onbekend,Conrads Juanito,5665664,19,Chile,Man,470,Zonder specialiteit,18,1,15,163,61,[],False,16,6,2,7,3,1,2,0,0
Onbekend,Conroy Ethan,5664688,15,Great Britain,Man,1120,Meerkampers,19,1,14,180,80,[],False,14,1,3,0,3,5,10,6,6
Onbekend,Consonni Gioele,5665833,14,Italia,Man,630,Middenafstandslopers,13,1,15,151,49,[],False,16,1,8,3,2,3,3,4,5
Onbekend,Contini Giada,5665158,15,Italia,Vrouw,90,Zonder specialiteit,13,1,15,158,53,[],False,7,3,6,3,3,1,2,0,0
Verspringen,Contreras Allison,4946600,35,United States,Vrouw,12480,Springers,16,14,15,182,75,"[('Hoogspringen', '1.32 m', '563', 10), ('Polsstokhoogspringen', '3.18 m', '628', 10), ('Verspringen', '4.49 m', '618', 10), ('Hinkstapspringen', '8.68 m', '582', 10)]",False,8,0,0,0,10,15,0,10,10
Onbekend,Contreras Tamara,5663298,15,España,Vrouw,700,Werpers,12,1,15,162,57,"[('Kogelstoten', '3.83 m', '0', 9), ('Discuswerpen', '16.23 m', '0', 9), ('Kogelslingeren', '13.43 m', '0', 9), ('Speerwerpen', '13.97 m', '0', 9)]",False,16,2,3,0,1,1,8,7,5
Onbekend,Cooke Deborah,5664049,15,Bahamas,Vrouw,160,Zonder specialiteit,16,1,14,167,58,[],False,11,6,2,1,3,3,1,0,0
Onbekend,Coppa Cosimo,5666165,17,Italia,Man,780,Springers,16,1,15,172,71,"[('Hoogspringen', '0.84 m', '86', 10), ('Polsstokhoogspringen', '2.33 m', '95', 10), ('Verspringen', '3.35 m', '147', 10), ('Hinkstapspringen', '6.47 m', '104', 10)]",False,9,2,1,2,6,10,2,5,5
Onbekend,Cordobés Azucena,5538248,17,España,Vrouw,680,Sprinters,20,2,13,186,91,"[('100 meter', '14.98 s', '626', 10), ('200 meter', '29.91 s', '586', 10), ('400 meter', '1:07.41', '672', 10), ('100 meter horden', '21.22 s', '655', 10), ('400 meter horden', '1:17.21', '737', 10)]",False,13,7,6,6,4,8,2,6,5
Onbekend,Córdova Rómulo,5666311,23,Perú,Man,100,Zonder specialiteit,17,1,15,177,79,[],False,8,3,3,6,0,2,2,0,0
5.000 meter,Corfield Katie,5499038,30,Australia,Vrouw,3330,Langeafstandslopers,19,5,16,170,70,"[('5.000 meter', '18:47.87', '806', 10), ('10.000 meter', '42:16.69', '722', 10), ('Marathon', '2h:57:32.74', '761', 10)]",False,12,2,11,10,2,0,1,9,10
Onbekend,Cornuz Maria,5666035,16,Switzerland,Vrouw,130,Zonder specialiteit,14,1,15,162,56,[],False,9,1,1,1,2,2,6,0,0
Onbekend,Coromina Mahy,5666028,15,España,Vrouw,270,Zonder specialiteit,11,1,15,172,69,[],False,6,8,2,3,3,1,1,0,0
Onbekend,Corona Celia,5574328,17,España,Vrouw,980,Langeafstandslopers,20,2,20,163,65,"[('5.000 meter', '20:23.08', '598', 10), ('10.000 meter', '45:06.45', '552', 10), ('Marathon', '3h:06:05.12', '640', 10)]",False,8,9,8,2,2,4,3,8,5
Onbekend,Corso Demetrio,5565519,17,Italia,Man,990,Meerkampers,18,1,14,185,97,[],False,13,8,10,2,2,2,3,3,3
Onbekend,Corte-Real Narciso,5665518,15,Portugal,Man,380,Zonder specialiteit,13,1,14,161,61,[],False,14,2,2,2,8,2,2,0,0
Onbekend,Cortés Florida,5665386,20,Uruguay,Vrouw,670,Zonder specialiteit,14,1,15,168,68,[],False,6,3,9,7,2,3,1,0,0
400 meter horden,Cortesi Armando,5159368,29,Italia,Man,13100,Sprinters,20,8,19,178,79,"[('100 meter', '12.29 s', '913', 10), ('200 meter', '24.30 s', '972', 10), ('400 meter', '53.60 s', '1028', 10), ('110 meter horden', '18.84 s', '918', 10), ('400 meter horden', '1:02.56', '1035', 10)]",False,19,11,1,15,3,2,1,13,10
Onbekend,Cosculluela Imanol,5599479,17,España,Man,1220,Werpers,20,1,15,186,92,"[('Kogelstoten', '7.71 m', '7', 9), ('Discuswerpen', '25.89 m', '22', 9), ('Kogelslingeren', '24.81 m', '0', 9), ('Speerwerpen', '28.92 m', '60', 9)]",False,10,8,2,3,1,3,1,9,8
5.000 meter,Cosson Justine,4994310,33,France,Vrouw,23210,Langeafstandslopers,19,12,15,170,64,"[('5.000 meter', '17:13.34', '1013', 10), ('10.000 meter', '38:13.81', '966', 10), ('Marathon', '2h:39:11.52', '1020', 10)]",False,18,0,19,11,0,0,3,10,11
Onbekend,Costache Liliana,5665574,23,România,Vrouw,430,Zonder specialiteit,11,1,14,177,77,[],False,17,4,2,3,2,2,0,0,0
Onbekend,Costales Florentino,5660538,17,España,Man,1780,Sprinters,13,1,16,176,73,"[('100 meter', '13.64 s', '654', 10), ('200 meter', '27.14 s', '704', 10), ('400 meter', '1:00.23', '751', 10), ('110 meter horden', '20.55 s', '705', 10), ('400 meter horden', '1:11.00', '734', 10)]",False,20,3,1,9,3,2,2,8,7
Onbekend,Costas Valeria,5653387,17,España,Vrouw,360,Zonder specialiteit,13,1,14,170,66,[],False,7,9,3,1,3,2,2,0,0
Onbekend,Costin Alexandru,5665463,24,România,Man,330,Zonder specialiteit,17,1,14,183,80,[],False,6,2,8,2,3,2,5,0,0
Onbekend,Couto Afonso,5662399,16,Portugal,Man,840,Zonder specialiteit,15,1,15,172,73,[],False,18,0,1,3,8,1,0,0,0
Onbekend,Cowell Patricia,5666066,21,Jamaica,Vrouw,1340,Zonder specialiteit,11,1,15,172,65,[],False,19,3,2,1,10,1,3,0,0
Onbekend,Coyet Alfred,5637143,17,Sverige,Man,1700,Snelwandelaars,20,1,15,174,81,"[('10 km snelwandelen', '1h:01:09.14', '664', 10), ('20 km snelwandelen', '1h:59:00.76', '671', 10), ('50 km snelwandelen', '4h:58:43.16', '660', 10)]",False,16,3,11,3,2,2,3,5,8
Onbekend,Craig Arran,5664914,17,Great Britain,Man,280,Zonder specialiteit,13,1,15,164,65,[],False,15,2,2,1,4,5,2,0,0
Onbekend,Crainey Gabriel,5664706,16,Great Britain,Man,240,Zonder specialiteit,12,1,14,182,82,[],False,15,1,3,5,0,2,1,0,0
Onbekend,Creelman Conner,5594274,17,Canada,Man,1100,Springers,20,1,16,175,79,"[('Hoogspringen', '0.73 m', '0', 10), ('Polsstokhoogspringen', '2.17 m', '49', 10), ('Verspringen', '2.85 m', '38', 10), ('Hinkstapspringen', '6.34 m', '90', 10)]",False,12,1,2,1,10,2,1,6,8
Onbekend,Cremonesi Alessia,5542571,17,Italia,Vrouw,710,Sprinters,20,2,20,182,90,"[('100 meter', '14.80 s', '658', 10), ('200 meter', '29.58 s', '615', 10), ('400 meter', '1:07.28', '677', 10), ('100 meter horden', '21.15 s', '663', 10), ('400 meter horden', '1:17.16', '739', 10)]",False,6,2,0,9,3,3,1,5,4
Onbekend,Cretton Nadine,5666293,24,Switzerland,Vrouw,800,Zonder specialiteit,20,1,15,179,67,[],False,19,3,7,0,3,1,3,0,0
Onbekend,Crisóstomo Dulce,5629059,24,Portugal,Vrouw,1620,Werpers,20,1,17,170,66,"[('Kogelstoten', '9.33 m', '168', 9), ('Discuswerpen', '33.17 m', '203', 9), ('Kogelslingeren', '28.01 m', '137', 9), ('Speerwerpen', '27.34 m', '214', 9)]",False,8,10,1,2,2,2,7,9,7
10.000 meter,Crosbee Holly,5497818,21,New Zealand,Vrouw,3130,Langeafstandslopers,20,2,14,180,76,"[('5.000 meter', '19:58.58', '652', 10), ('10.000 meter', '42:28.54', '710', 10), ('Marathon', '2h:59:49.13', '729', 10)]",False,14,2,12,8,1,3,4,6,9
Onbekend,Cross Avoca,5666272,18,Ireland,Vrouw,760,Zonder specialiteit,15,1,15,179,75,[],False,8,2,10,5,3,3,1,0,0
Onbekend,Crothers Cole,5583283,17,Canada,Man,380,Langeafstandslopers,19,1,15,179,89,"[('5.000 meter', '18:24.11', '437', 10), ('10.000 meter', '42:43.94', '418', 10), ('Marathon', '2h:54:03.80', '479', 10)]",False,10,4,6,1,0,2,3,6,8
Onbekend,Cruciani Federico,5637207,17,Italia,Man,670,Zonder specialiteit,19,1,16,187,90,[],False,17,3,1,3,2,3,8,0,0
Onbekend,Crudo Simona,5664248,15,Italia,Vrouw,680,Springers,18,1,14,162,62,"[('Hoogspringen', '0.62 m', '0', 10), ('Polsstokhoogspringen', '1.52 m', '0', 10), ('Verspringen', '2.14 m', '0', 10), ('Hinkstapspringen', '4.23 m', '0', 10)]",False,8,2,2,1,3,10,3,6,5
Onbekend,Cruickshanks Bakari,5663903,17,Miṣr,Man,920,Zonder specialiteit,17,1,15,176,76,[],False,8,1,2,3,10,6,3,0,0
Onbekend,Cruz Demétrio,5629041,28,Portugal,Man,580,Snelwandelaars,15,1,16,173,81,"[('10 km snelwandelen', '1h:01:16.93', '658', 10), ('20 km snelwandelen', '1h:59:47.30', '654', 10), ('50 km snelwandelen', '5h:07:32.93', '583', 10)]",False,7,2,9,3,6,0,2,6,7
Onbekend,Cu Junshi,5664339,15,China,Man,1170,Zonder specialiteit,17,1,14,162,62,[],False,17,3,1,3,1,10,2,0,0
Onbekend,Cuarón María del Rosario,5666048,18,México,Vrouw,60,Zonder specialiteit,11,1,15,158,55,[],False,7,2,1,2,1,4,1,0,0
Onbekend,Cucco Ivo,5630638,16,Italia,Man,680,Middenafstandslopers,19,1,11,167,70,"[('800 meter', '2:32.19', '544', 10), ('1.500 meter', '4:59.98', '559', 10), ('3.000 meter steeplechase', '14:55.78', '563', 10)]",False,18,1,6,1,4,2,3,6,6
Kogelslingeren,Cuerda Ainhize,4849827,36,España,Vrouw,33050,Werpers,19,14,14,167,58,"[('Kogelstoten', '16.40 m', '733', 9), ('Discuswerpen', '56.82 m', '760', 9), ('Kogelslingeren', '48.63 m', '663', 9), ('Speerwerpen', '45.15 m', '730', 9)]",False,20,18,0,0,0,0,17,8,8
Onbekend,Culmer Carl,5663963,22,Bahamas,Man,420,Zonder specialiteit,13,1,14,170,68,[],False,13,2,3,3,3,8,1,0,0
400 meter horden,Cummings Shawntel,5027174,33,United States,Vrouw,19360,Sprinters,19,15,17,187,70,"[('100 meter', '13.52 s', '884', 10), ('200 meter', '26.38 s', '902', 10), ('400 meter', '1:01.63', '895', 10), ('100 meter horden', '18.65 s', '971', 10), ('400 meter horden', '1:07.79', '1046', 10)]",False,17,2,0,17,13,1,0,8,10
Onbekend,Cunningham Debra,5663891,24,Jamaica,Vrouw,1400,Zonder specialiteit,18,1,15,183,81,[],False,20,4,9,3,2,1,3,0,0
Onbekend,Cuschieri Graziella,5665033,15,Malta,Vrouw,110,Zonder specialiteit,15,1,14,156,52,[],False,9,3,2,1,1,6,5,0,0
Onbekend,Cvetko Nuša,5664032,16,Slovenija,Vrouw,1630,Zonder specialiteit,20,1,15,165,62,[],False,20,9,9,1,2,4,2,0,0
Vijfkamp Mannen,Czaja Sebastian,5424127,21,Polska,Man,1560,Meerkampers,20,2,20,195,98,"[('Vijfkamp Mannen - Verspringen', '3.85 m', '602', 10), ('Vijfkamp Mannen - Speerwerpen', '33.89 m', '544', 10), ('Vijfkamp Mannen - 200 meter', '27.96 s', '550', 10), ('Vijfkamp Mannen - Discuswerpen', '26.61 m', '448', 10), ('Vijfkamp Mannen - 1500 meter', '4:54.08', '538', 10), ('Tienkamp - 100 meter', '14.24 s', '460', 10), ('Tienkamp - Verspringen', '3.67 m', '574', 10), ('Tienkamp - Kogelstoten', '6.89 m', '390', 10), ('Tienkamp - Hoogspringen', '1.06 m', '630', 10), ('Tienkamp - 400 meter', '1:02.75', '563', 10), ('Tienkamp - 110 meter horden', '20.99 s', '539', 10), ('Tienkamp - Discuswerpen', '26.86 m', '453', 10), ('Tienkamp - Polsstokhoogspringen', '2.72 m', '573', 10), ('Tienkamp - Speerwerpen', '33.81 m', '543', 10), ('Tienkamp - 1500 meter', '5:01.55', '463', 10), ('Vijfkamp Mannen', '2682 p', '536', 10), ('Tienkamp', '5188 p', '519', 10)]",False,14,1,3,3,8,9,8,5,8
Onbekend,Czech Danuta,5664841,17,Polska,Vrouw,1040,Zonder specialiteit,15,1,14,152,48,[],False,18,2,0,9,2,2,3,0,0
Onbekend,D'Abrosca Maddalena,5665144,15,Italia,Vrouw,430,Zonder specialiteit,15,1,15,165,62,[],False,7,8,1,1,3,3,7,0,0
Onbekend,D'Ascanio Tommaso,5666290,17,Italia,Man,1240,Zonder specialiteit,17,1,15,168,64,[],False,19,1,2,1,3,9,2,0,0
Onbekend,D'Orazio Natalina,5664888,14,Italia,Vrouw,130,Zonder specialiteit,14,1,14,162,59,[],False,12,3,0,3,2,5,2,0,0
Onbekend,da Rocha Simone,5637156,17,Brasil,Vrouw,480,Zonder specialiteit,18,1,12,173,74,[],False,17,2,3,1,2,3,5,0,0
Onbekend,Dabour Ehud,5664044,22,Yisra'el,Man,320,Zonder specialiteit,11,1,14,176,79,[],False,16,2,2,2,5,3,2,0,0
Onbekend,Dabović Grozda,5666045,16,Srbija,Vrouw,260,Zonder specialiteit,13,1,15,152,46,[],False,15,1,3,3,3,5,1,0,0
Onbekend,Dachsberg Per,5603727,17,Sverige,Man,910,Werpers,15,1,14,178,82,"[('Kogelstoten', '6.60 m', '0', 9), ('Discuswerpen', '25.98 m', '24', 9), ('Kogelslingeren', '25.01 m', '0', 9), ('Speerwerpen', '29.03 m', '63', 9)]",False,10,3,1,3,3,2,10,5,7
Onbekend,Dagunduro Nwakaego,5666215,22,Nigeria,Vrouw,410,Zonder specialiteit,15,1,15,168,63,[],False,13,8,3,1,3,5,1,0,0
Onbekend,Dalas Menios,5664266,17,Hellas,Man,1380,Werpers,16,1,15,180,80,[],False,9,10,0,0,3,3,6,3,9
Onbekend,Dalmau Edgar,5665041,16,España,Man,360,Werpers,14,1,14,159,56,[],False,12,5,2,1,1,2,7,5,7
Onbekend,Damaschin Paraschiv,5665291,23,România,Man,720,Zonder specialiteit,19,1,15,179,84,[],False,15,3,8,8,0,1,1,0,0
Onbekend,Damiá Cristóbal,5665378,16,España,Man,850,Zonder specialiteit,11,1,15,165,70,[],False,19,2,3,6,4,2,3,0,0
Onbekend,Danager Jadranka,5663815,24,Bosna i Hercegovina,Vrouw,370,Zonder specialiteit,12,1,14,182,77,[],False,12,2,6,0,8,2,5,0,0
Onbekend,Danchev Asen,5664629,15,Bulgaria,Man,970,Meerkampers,11,1,14,180,81,[],False,12,1,3,9,2,3,3,7,8
Onbekend,Darrell Keely,5638273,17,Australia,Vrouw,1090,Werpers,20,1,16,182,76,"[('Kogelstoten', '8.68 m', '116', 9), ('Discuswerpen', '30.51 m', '140', 9), ('Kogelslingeren', '26.57 m', '100', 9), ('Speerwerpen', '26.23 m', '182', 9)]",False,8,9,3,1,1,0,8,4,8
Onbekend,Dasari Bhanavi,5665404,23,India,Vrouw,190,Zonder specialiteit,19,1,14,182,79,[],False,14,2,5,2,2,2,2,0,0
Onbekend,Daučiūnaitė Girmantė,5665893,18,Lietuva,Vrouw,100,Zonder specialiteit,19,1,14,172,71,[],False,7,2,2,3,2,6,5,0,0
Onbekend,David Andrea,5665282,14,United States,Vrouw,590,Zonder specialiteit,14,1,14,161,56,[],False,18,3,1,2,3,6,1,0,0
Onbekend,Davidson David,5664311,20,Jamaica,Man,870,Zonder specialiteit,16,1,14,193,91,[],False,17,6,9,1,1,2,2,0,0
Onbekend,Davidson Gianna,5662868,14,United States,Vrouw,570,Sprinters,14,1,15,165,58,"[('100 meter', '15.47 s', '540', 10), ('200 meter', '30.80 s', '506', 10), ('400 meter', '1:10.41', '556', 10), ('100 meter horden', '22.05 s', '552', 10), ('400 meter horden', '1:20.52', '629', 10)]",False,13,8,3,2,1,3,1,6,6
Onbekend,Davies Jordan,5618680,17,Canada,Man,1090,Meerkampers,20,1,15,191,93,"[('Vijfkamp Mannen - Verspringen', '2.84 m', '444', 10), ('Vijfkamp Mannen - Speerwerpen', '25.11 m', '403', 10), ('Vijfkamp Mannen - 200 meter', '28.91 s', '450', 10), ('Vijfkamp Mannen - Discuswerpen', '20.01 m', '337', 10), ('Vijfkamp Mannen - 1500 meter', '5:05.41', '424', 10), ('Tienkamp - 100 meter', '14.48 s', '409', 10), ('Tienkamp - Verspringen', '2.76 m', '431', 10), ('Tienkamp - Kogelstoten', '4.95 m', '280', 10), ('Tienkamp - Hoogspringen', '0.82 m', '488', 10), ('Tienkamp - 400 meter', '1:04.20', '495', 10), ('Tienkamp - 110 meter horden', '21.12 s', '521', 10), ('Tienkamp - Discuswerpen', '20.63 m', '348', 10), ('Tienkamp - Polsstokhoogspringen', '2.11 m', '445', 10), ('Tienkamp - Speerwerpen', '24.84 m', '399', 10), ('Tienkamp - 1500 meter', '5:08.13', '397', 10), ('Vijfkamp Mannen', '2058 p', '412', 10), ('Tienkamp', '4213 p', '421', 10)]",False,17,2,2,2,9,4,3,6,5
Onbekend,Davies Ross,5640880,17,Great Britain,Man,720,Sprinters,20,1,15,187,88,"[('100 meter', '14.00 s', '585', 10), ('200 meter', '28.00 s', '623', 10), ('400 meter', '1:02.50', '656', 10), ('110 meter horden', '21.09 s', '637', 10), ('400 meter horden', '1:11.69', '710', 10)]",False,15,3,2,6,1,3,1,8,7
Onbekend,Dávila Adriana,5665212,16,España,Vrouw,970,Werpers,18,1,14,150,47,[],False,6,3,0,2,9,2,9,5,6
Onbekend,Dávila Silvia,5665115,22,Costa Rica,Vrouw,850,Zonder specialiteit,12,1,15,159,56,[],False,17,2,8,3,2,1,7,0,0
Onbekend,de Aquino María José,5664221,15,Brasil,Vrouw,180,Zonder specialiteit,16,1,14,163,58,[],False,12,2,1,2,7,3,2,0,0
Zevenkamp,de Araujo Andréa,5017841,33,Brasil,Vrouw,9570,Meerkampers,20,13,17,177,62,"[('Vijfkamp Vrouwen - 100 meter horden', '19.38 s', '864', 10), ('Vijfkamp Vrouwen - Hoogspringen', '0.89 m', '582', 10), ('Vijfkamp Vrouwen - Kogelstoten', '9.07 m', '533', 10), ('Vijfkamp Vrouwen - Verspringen', '3.83 m', '736', 10), ('Vijfkamp Vrouwen - 800 meter', '2:32.58', '791', 10), ('Zevenkamp - 100 meter horden', '18.53 s', '980', 10), ('Zevenkamp - Hoogspringen', '0.89 m', '582', 10), ('Zevenkamp - Kogelstoten', '9.47 m', '557', 10), ('Zevenkamp - 200 meter', '26.40 s', '822', 10), ('Zevenkamp - Verspringen', '3.96 m', '761', 10), ('Zevenkamp - Speerwerpen', '33.50 m', '706', 10), ('Zevenkamp - 800 meter', '2:27.66', '878', 10), ('Vijfkamp Vrouwen', '3506 p', '701', 10), ('Zevenkamp', '5286 p', '755', 10)]",False,18,10,0,11,8,1,0,11,12
Onbekend,De Benedetto Massimo,5664405,17,Italia,Man,810,Zonder specialiteit,16,1,15,173,74,[],False,19,2,1,6,3,2,3,0,0
1.500 meter,De Donato Silvano,5060574,32,Italia,Man,12910,Middenafstandslopers,20,12,17,180,69,"[('800 meter', '2:07.79', '981', 10), ('1.500 meter', '4:10.52', '1006', 10), ('3.000 meter steeplechase', '12:51.58', '938', 10)]",False,20,8,13,9,0,0,1,13,13
Onbekend,de Graaf Maarten,5630106,17,Nederland,Man,560,Snelwandelaars,17,1,15,164,65,"[('10 km snelwandelen', '1h:01:57.29', '629', 10), ('20 km snelwandelen', '2h:00:31.29', '638', 10), ('50 km snelwandelen', '5h:06:53.49', '588', 10)]",False,6,3,9,4,6,2,3,5,6
Onbekend,de Kleine Kees,5665258,16,Nederland,Man,580,Zonder specialiteit,20,1,14,164,68,[],False,14,1,3,9,2,3,2,0,0
Onbekend,de Klerk Sandra,5665014,17,South Africa,Vrouw,590,Zonder specialiteit,13,1,15,162,57,[],False,13,9,1,1,3,1,3,0,0
Onbekend,de Korte Christiaan,5665270,15,Nederland,Man,260,Zonder specialiteit,20,1,14,170,75,[],False,13,3,7,3,2,3,4,0,0
Onbekend,de la Encina Ana Belén,5665247,17,España,Vrouw,830,Zonder specialiteit,18,1,15,155,55,[],False,9,1,3,1,10,1,1,0,0
Kogelstoten,de la Hoz Celina,5425262,33,España,Vrouw,2870,Werpers,18,4,13,160,56,"[('Kogelstoten', '6.88 m', '0', 9), ('Discuswerpen', '24.21 m', '0', 9), ('Kogelslingeren', '19.73 m', '0', 9), ('Speerwerpen', '17.58 m', '0', 9)]",False,20,10,0,0,0,0,4,10,2
Onbekend,de la Parra Rubén,5636575,17,España,Man,260,Zonder specialiteit,16,1,16,184,83,[],False,14,2,2,2,5,1,4,0,0
Onbekend,de la Rosa Carlos,5606531,17,España,Man,1400,Zonder specialiteit,20,1,14,167,68,[],False,14,3,9,2,0,10,5,0,0
Onbekend,de Llano Mateo,5664293,22,México,Man,1040,Zonder specialiteit,15,1,15,185,85,[],False,15,1,1,3,1,0,10,0,0
Onbekend,de Mol Geertje,5661303,17,Nederland,Vrouw,700,Langeafstandslopers,12,1,15,163,59,"[('5.000 meter', '20:51.28', '537', 10), ('10.000 meter', '46:11.79', '486', 10), ('Marathon', '3h:10:31.87', '578', 10)]",False,9,1,6,4,1,1,5,7,9
10.000 meter,De Paulis Amanda,4758765,39,Italia,Vrouw,16600,Langeafstandslopers,17,14,16,179,60,"[('5.000 meter', '17:59.78', '911', 10), ('10.000 meter', '38:44.91', '935', 10), ('Marathon', '2h:47:07.07', '908', 10)]",False,19,0,17,13,0,0,0,9,6
Onbekend,De Ruvo Rosanna,5653043,17,Italia,Vrouw,1640,Springers,13,1,14,162,60,"[('Hoogspringen', '0.64 m', '0', 10), ('Polsstokhoogspringen', '1.49 m', '0', 10), ('Verspringen', '2.27 m', '26', 10), ('Hinkstapspringen', '4.26 m', '0', 10)]",False,17,3,1,2,0,10,7,8,7
Onbekend,De Sanctis Helmut,5664859,14,Italia,Man,1040,Springers,14,1,15,169,67,"[('Hoogspringen', '0.69 m', '0', 10), ('Polsstokhoogspringen', '1.94 m', '0', 10), ('Verspringen', '2.94 m', '58', 10), ('Hinkstapspringen', '5.32 m', '0', 10)]",False,19,2,2,3,2,7,1,6,7
Onbekend,de Siqueira Érica,5665266,17,Brasil,Vrouw,120,Zonder specialiteit,12,1,14,172,69,[],False,7,2,0,4,6,0,3,0,0
Onbekend,de Zárate María Jesús,5665164,16,España,Vrouw,90,Zonder specialiteit,17,1,14,156,56,[],False,6,6,4,4,3,2,1,0,0
Onbekend,Deac Laura,5666038,22,România,Vrouw,110,Zonder specialiteit,19,1,15,172,70,[],False,10,4,2,3,5,3,3,0,0
5.000 meter,Deas Cara,5469522,28,Great Britain,Vrouw,5240,Langeafstandslopers,20,4,15,175,72,"[('5.000 meter', '18:49.00', '804', 10), ('10.000 meter', '41:43.23', '756', 10), ('Marathon', '2h:55:51.92', '785', 10)]",False,20,3,12,10,4,0,1,11,7
Onbekend,Debacker Dave,5612764,17,België,Man,570,Snelwandelaars,20,1,14,185,92,"[('10 km snelwandelen', '1h:03:14.14', '575', 10), ('20 km snelwandelen', '2h:01:33.34', '616', 10), ('50 km snelwandelen', '5h:10:34.96', '556', 10)]",False,9,5,8,2,3,2,4,6,8
Onbekend,Debecker Emile,5614859,17,België,Man,560,Middenafstandslopers,20,1,15,163,68,"[('800 meter', '2:25.18', '670', 10), ('1.500 meter', '4:45.98', '686', 10), ('3.000 meter steeplechase', '14:19.20', '673', 10)]",False,12,2,7,8,3,1,2,6,6
Onbekend,DeCambre Daniel,5666009,23,Jamaica,Man,1310,Zonder specialiteit,18,1,15,178,74,[],False,16,10,3,3,3,2,6,0,0
Onbekend,Dechev Mehmet,5665007,15,Bulgaria,Man,1430,Zonder specialiteit,19,1,15,171,68,[],False,19,10,2,3,3,3,1,0,0
Onbekend,Deiss Merle,5656141,17,Deutschland,Vrouw,2380,Snelwandelaars,19,1,15,162,58,"[('10 km snelwandelen', '1h:07:59.91', '625', 10), ('20 km snelwandelen', '2h:19:10.47', '556', 10), ('50 km snelwandelen', '5h:42:49.26', '515', 10)]",False,19,1,3,9,2,2,1,9,9
10.000 meter,Dejesus Evelyn,4992287,33,United States,Vrouw,14230,Langeafstandslopers,20,12,20,182,68,"[('5.000 meter', '17:30.45', '975', 10), ('10.000 meter', '38:03.36', '976', 10), ('Marathon', '2h:43:10.22', '964', 10)]",False,15,0,16,12,0,1,0,12,10
Onbekend,Dekleva Kristina,5664179,19,Slovenija,Vrouw,890,Zonder specialiteit,13,1,14,166,59,[],False,19,2,3,2,8,3,0,0,0
Onbekend,del Amo Clementina,5665555,17,España,Vrouw,200,Zonder specialiteit,20,1,15,164,61,[],False,14,5,3,2,2,3,1,0,0
Onbekend,del Castillo Edith,5603489,17,España,Vrouw,480,Snelwandelaars,17,2,20,165,68,"[('10 km snelwandelen', '1h:06:44.84', '674', 10), ('20 km snelwandelen', '2h:16:04.77', '616', 10), ('50 km snelwandelen', '5h:35:48.09', '572', 10)]",False,13,3,7,3,2,1,3,6,5
Onbekend,del Castillo Paul,5665348,14,España,Man,1160,Zonder specialiteit,16,1,14,173,66,[],False,7,9,10,2,3,2,3,0,0
Onbekend,del Río Guzmán,5664537,16,España,Man,130,Zonder specialiteit,20,1,14,173,75,[],False,9,4,3,3,6,3,2,0,0
Onbekend,Delage Tiphaine,5664490,14,France,Vrouw,880,Werpers,16,1,14,167,64,[],False,18,1,3,2,3,3,7,6,7
Onbekend,Delalande Louise,5634800,16,France,Vrouw,740,Springers,20,1,16,164,64,"[('Hoogspringen', '0.65 m', '0', 10), ('Polsstokhoogspringen', '1.59 m', '26', 10), ('Verspringen', '2.41 m', '63', 10), ('Hinkstapspringen', '4.58 m', '34', 10)]",False,10,2,3,3,3,10,3,5,6
Onbekend,Delaney Eabha,5556292,17,Ireland,Vrouw,660,Werpers,20,2,15,170,77,"[('Kogelstoten', '6.43 m', '0', 9), ('Discuswerpen', '23.37 m', '0', 9), ('Kogelslingeren', '20.21 m', '0', 9), ('Speerwerpen', '19.74 m', '0', 9)]",False,15,7,1,2,4,1,1,6,8
